PLAIN_CONFIGURATION,MATCHER,NRACTIONS,NRROOTS,NR_INSERT,NR_DELETE,NR_UPDATE,NR_MOVE,NR_TREEINSERT,NR_TREEDELETE,TIME,NROPTIONS,TIMEOUT,bu_minsim,bu_minsize,st_minprio,st_priocalc,cd_labsim,cd_maxleaves,cd_structsim1,cd_structsim2,xy_minsim,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.4,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,26,0,0,0.5,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.6,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,7,0,0,0.7,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,4,0,0,0.8,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,4,0,0,0.9,800,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-1-st_priocalc-size,ClassicGumtree,39,null,5,9,0,25,0,0,4,0,0,1.0,800,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,12,0,0,0.1,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,12,0,0,0.2,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,12,0,0,0.3,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.4,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,3,0,0,0.5,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.6,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,3,0,0,0.7,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.8,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.9,800,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-2-st_priocalc-size,ClassicGumtree,50,null,16,20,0,14,0,0,2,0,0,1.0,800,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,7,0,0,0.1,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,6,0,0,0.2,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.3,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.4,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.5,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.6,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.7,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.8,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.9,800,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-3-st_priocalc-size,ClassicGumtree,85,null,34,38,0,13,0,0,3,0,0,1.0,800,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,13,0,0,0.1,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,13,0,0,0.2,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.3,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,4,0,0,0.4,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.5,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.6,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.7,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.8,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.9,800,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-4-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,3,0,0,1.0,800,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.1,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.2,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.3,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.4,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.5,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,4,0,0,0.6,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.7,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.8,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.9,800,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-800-st_minprio-5-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,3,0,0,1.0,800,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.1,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,18,0,0,0.2,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,11,0,0,0.3,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,26,0,0,0.4,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,13,0,0,0.5,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.6,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,6,0,0,0.7,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,2,0,0,0.8,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,3,0,0,0.9,900,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-1-st_priocalc-size,ClassicGumtree,39,null,5,9,0,25,0,0,3,0,0,1.0,900,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,7,0,0,0.1,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,7,0,0,0.2,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,13,0,0,0.3,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,3,0,0,0.4,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.5,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.6,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.7,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.8,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.9,900,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-2-st_priocalc-size,ClassicGumtree,50,null,16,20,0,14,0,0,2,0,0,1.0,900,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,7,0,0,0.1,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,6,0,0,0.2,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.3,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.4,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.5,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.6,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.7,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.8,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.9,900,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-3-st_priocalc-size,ClassicGumtree,85,null,34,38,0,13,0,0,2,0,0,1.0,900,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.1,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.2,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.3,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.4,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.5,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.6,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.7,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.8,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.9,900,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-4-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,3,0,0,1.0,900,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,5,0,0,0.1,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.2,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.3,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.4,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.5,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.6,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.7,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.8,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.9,900,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-900-st_minprio-5-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,2,0,0,1.0,900,5,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.1,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,13,0,0,0.2,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.3,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,14,0,0,0.4,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,26,0,0,0.5,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,11,0,0,0.6,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,5,null,0,4,1,0,0,0,7,0,0,0.7,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,3,0,0,0.8,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,22,null,4,8,0,10,0,0,4,0,0,0.9,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-1000-st_minprio-1-st_priocalc-size,ClassicGumtree,39,null,5,9,0,25,0,0,2,0,0,1.0,1000,1,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,6,0,0,0.1,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,7,0,0,0.2,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,11,null,3,7,1,0,0,0,12,0,0,0.3,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.4,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,3,0,0,0.5,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.6,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.7,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.8,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,36,null,15,19,0,2,0,0,2,0,0,0.9,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-1000-st_minprio-2-st_priocalc-size,ClassicGumtree,50,null,16,20,0,14,0,0,2,0,0,1.0,1000,2,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,7,0,0,0.1,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,43,null,19,23,1,0,0,0,7,0,0,0.2,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.3,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.4,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.5,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.6,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.7,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,3,0,0,0.8,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,71,null,33,37,0,1,0,0,2,0,0,0.9,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-1000-st_minprio-3-st_priocalc-size,ClassicGumtree,85,null,34,38,0,13,0,0,2,0,0,1.0,1000,3,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.1,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.2,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.3,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.4,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,4,0,0,0.5,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.6,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.7,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.8,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.9,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-1000-st_minprio-4-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,2,0,0,1.0,1000,4,size,,,,,,
ClassicGumtree-bu_minsim-0.1-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,7,0,0,0.1,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.2-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,49,null,22,26,1,0,0,0,6,0,0,0.2,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.3-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.3,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.4-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,4,0,0,0.4,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.5-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.5,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.6-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.6,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.7-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,3,0,0,0.7,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.8-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.8,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-0.9-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,77,null,36,40,0,1,0,0,2,0,0,0.9,1000,5,size,,,,,,
ClassicGumtree-bu_minsim-1.0-bu_minsize-1000-st_minprio-5-st_priocalc-size,ClassicGumtree,90,null,37,41,0,12,0,0,2,0,0,1.0,1000,5,size,,,,,,
